Id,Total words_x,Average words per sentence_x,Total OOV words,Average OOV words,Most frequent unigrams 1,Most frequent unigrams 2,Most frequent unigrams 3,Most frequent unigrams 4,Most frequent unigrams 5,Most frequent unigrams 6,Most frequent bigrams 1,Most frequent bigrams 2,Most frequent bigrams 3,Most frequent bigrams 4,Most frequent bigrams 5,Most frequent bigrams 6,Most frequent trigrams 1,Most frequent trigrams 2,Most frequent trigrams 3,Most frequent trigrams 4,Most frequent trigrams 5,Most frequent trigrams 6,Label,Total characters,Digit percentage,Letter percentage,Uppercase percentage,Total number of sentences,Char frequency - a,Char frequency - b,Char frequency - c,Char frequency - d,Char frequency - e,Char frequency - f,Char frequency - g,Char frequency - h,Char frequency - i,Char frequency - j,Char frequency - k,Char frequency - l,Char frequency - m,Char frequency - n,Char frequency - o,Char frequency - p,Char frequency - q,Char frequency - r,Char frequency - s,Char frequency - t,Char frequency - u,Char frequency - v,Char frequency - w,Char frequency - x,Char frequency - y,Char frequency - z,Common char bigram 1,Common char bigram 2,Common char bigram 3,Common char bigram 4,Common char bigram 5,Common char bigram 6,Common char bigram 7,Common char bigram 8,Common char bigram 9,Common char bigram 10,Common char bigram 11,Common char bigram 12,Common char bigram 13,Common char bigram 14,Common char bigram 15,Common char bigram 16,Common char bigram 17,Common char bigram 18,Common char bigram 19,Common char bigram 20,Common char bigram 21,Common char bigram 22,Common char bigram 23,Common char bigram 24,Common char bigram 25,Common char bigram 26,Common char bigram 27,Common char bigram 28,Common char bigram 29,Common char bigram 30,Common char bigram 31,Common char bigram 32,Common char bigram 33,Common char bigram 34,Common char bigram 35,Common char bigram 36,Common char bigram 37,Common char bigram 38,Common char bigram 39,Common char bigram 40,Common char trigram 1,Common char trigram 2,Common char trigram 3,Common char trigram 4,Common char trigram 5,Common char trigram 6,Common char trigram 7,Common char trigram 8,Common char trigram 9,Common char trigram 10,Common char trigram 11,Common char trigram 12,Common char trigram 13,Common char trigram 14,Common char trigram 15,Common char trigram 16,Common char trigram 17,Common char trigram 18,Common char trigram 19,Common char trigram 20,Common char trigram 21,Common char trigram 22,Common char trigram 23,Common char trigram 24,Common char trigram 25,Common char trigram 26,Common char trigram 27,Common char trigram 28,Common char trigram 29,Common char trigram 30,Common char trigram 31,Common char trigram 32,Common char trigram 33,Common char trigram 34,Common char trigram 35,Common char trigram 36,Common char trigram 37,Common char trigram 38,Common char trigram 39,Common char trigram 40,Digit frequency - 0,Digit frequency - 1,Digit frequency - 2,Digit frequency - 3,Digit frequency - 4,Digit frequency - 5,Digit frequency - 6,Digit frequency - 7,Digit frequency - 8,Digit frequency - 9,Special char frequency - ~,Special char frequency - `,Special char frequency - !,Special char frequency - @,Special char frequency - #,Special char frequency - $,Special char frequency - %,Special char frequency - ^,Special char frequency - &,Special char frequency - *,Special char frequency - (,Special char frequency - ),Special char frequency - -,Special char frequency - _,Special char frequency - +,Special char frequency - =,Special char frequency - {,Special char frequency - },Special char frequency - [,Special char frequency - ],Special char frequency - |,Special char frequency - \,Special char frequency - :,Special char frequency - ;,"Special char frequency - """,Special char frequency - ',Special char frequency - <,"Special char frequency - ,",Special char frequency - >,Special char frequency - .,Special char frequency - ?,Special char frequency - /,Total words_y,Average words per sentence_y,Average POS types per sentence,POS to unique words ratio,Total stopwords,Average stopwords per sentence,Most frequent POS unigrams 1,Most frequent POS unigrams 2,Most frequent POS unigrams 3,Most frequent POS unigrams 4,Most frequent POS unigrams 5,Most frequent POS unigrams 6,Most frequent POS unigrams 7,Most frequent POS unigrams 8,Most frequent POS unigrams 9,Most frequent POS unigrams 10,Most frequent POS unigrams 11,Most frequent POS unigrams 12,Most frequent POS unigrams 13,Most frequent POS unigrams 14,Most frequent POS unigrams 15,Most frequent POS unigrams 16,Most frequent POS unigrams 17,Most frequent POS unigrams 18,Most frequent POS unigrams 19,Most frequent POS unigrams 20,Most frequent POS unigrams 21,Most frequent POS unigrams 22,Most frequent POS unigrams 23,Most frequent POS unigrams 24,Most frequent POS unigrams 25,Most frequent POS unigrams 26,Most frequent POS unigrams 27,Most frequent POS unigrams 28,Most frequent POS unigrams 29,Most frequent POS unigrams 30,Most frequent POS unigrams 31,Most frequent POS unigrams 32,Most frequent POS bigrams 1,Most frequent POS bigrams 2,Most frequent POS bigrams 3,Most frequent POS bigrams 4,Most frequent POS bigrams 5,Most frequent POS bigrams 6,Most frequent POS bigrams 7,Most frequent POS bigrams 8,Most frequent POS bigrams 9,Most frequent POS bigrams 10,Most frequent POS bigrams 11,Most frequent POS bigrams 12,Most frequent POS bigrams 13,Most frequent POS bigrams 14,Most frequent POS bigrams 15,Most frequent POS bigrams 16,Most frequent POS trigrams 1,Most frequent POS trigrams 2,Most frequent POS trigrams 3,Most frequent POS trigrams 4,Most frequent POS trigrams 5,Most frequent POS trigrams 6,Most frequent POS trigrams 7,Most frequent POS trigrams 8,Total sentences,Average sentence length,Flesch-kincaid grade level score
215,299,18.6875,59,0.0866666666666666,5,5,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,Human,1659,0.0,0.8004822182037372,0.0096443640747438,16,106,13,31,36,202,25,23,67,76,2,16,59,35,82,108,35,2,67,99,116,41,15,39,4,28,1,70,44,39,37,35,32,29,27,22,22,20,20,20,19,19,18,18,18,17,17,17,17,16,16,15,15,14,13,13,13,13,13,12,12,12,12,12,11,11,11,30,26,18,15,13,12,11,10,10,10,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,16,0,0,299,18.6875,18.8125,1.7810650887573964,149,9.3125,35,35,30,28,28,25,24,22,15,10,9,6,6,6,4,4,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,18,13,11,11,11,7,7,7,6,5,5,5,4,4,4,4,7,5,4,4,4,3,3,3,16,102.75,8.690311461794021
216,337,16.85,71,0.1186943620178041,14,6,5,4,3,3,5,3,2,2,2,2,3,2,1,1,1,1,Human,1845,0.0,0.8010840108401084,0.0168021680216802,20,115,20,41,57,187,47,23,86,113,4,7,70,41,101,112,37,0,79,104,108,36,26,30,1,31,2,60,45,43,41,37,34,30,29,28,26,25,25,25,24,22,22,20,20,20,20,20,19,19,19,19,19,18,18,18,17,17,16,16,16,16,15,15,15,14,14,24,21,19,17,16,16,16,15,15,15,15,13,13,13,12,12,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,20,0,0,337,16.85,16.85,2.119496855345912,183,9.15,49,43,35,30,30,24,22,19,14,12,10,10,8,8,6,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,21,14,12,12,11,8,7,7,7,7,6,6,5,5,5,5,10,6,5,5,4,4,4,4,20,91.3,7.419731563421831
217,372,20.666666666666668,63,0.086021505376344,6,5,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,Human,1980,0.0,0.796969696969697,0.0141414141414141,18,132,22,49,38,213,30,29,105,123,2,12,77,41,91,103,29,0,103,100,146,38,22,45,3,25,0,90,73,68,54,48,40,39,36,35,35,25,24,24,23,23,23,23,22,22,22,20,20,20,19,19,18,18,17,16,16,16,15,15,15,15,15,14,13,13,13,52,46,37,18,15,14,14,14,14,14,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,1,0,372,20.666666666666668,20.72222222222222,2.0494505494505493,192,10.666666666666666,68,62,42,37,34,21,14,14,13,12,10,8,7,6,6,6,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,30,21,21,17,12,12,12,11,9,8,7,7,7,6,5,5,12,10,10,7,7,7,6,5,18,109.05555555555556,8.007232648197796
218,216,10.285714285714286,68,0.1682242990654205,7,6,5,3,3,3,4,3,2,2,2,2,2,2,1,1,1,1,Human,1232,0.0,0.799512987012987,0.0292207792207792,21,91,14,40,31,116,13,33,63,72,2,7,37,20,66,67,15,0,54,87,57,23,22,28,0,27,0,37,33,32,23,21,21,21,20,19,18,18,17,17,17,17,16,16,15,15,14,14,14,13,13,13,13,12,11,11,10,10,10,10,10,10,9,9,9,9,9,13,13,13,12,10,10,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,23,0,0,216,10.285714285714286,10.38095238095238,1.8956521739130432,102,4.857142857142857,30,21,19,18,16,16,16,16,14,12,11,11,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,7,7,7,7,7,6,6,5,5,5,4,4,4,4,5,4,4,4,4,4,3,3,21,57.714285714285715,5.838248143294017
219,332,23.714285714285715,61,0.1057401812688821,6,4,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,Human,1881,0.0,0.810207336523126,0.0085061137692716,14,112,21,46,55,177,32,31,76,118,1,14,69,37,109,129,29,0,90,110,131,57,19,35,1,25,0,53,53,46,43,37,33,31,27,27,27,26,26,25,24,24,24,23,22,22,20,20,20,19,19,19,19,18,17,17,17,17,17,15,14,14,14,14,13,13,13,23,22,20,19,18,18,16,15,12,12,12,11,11,11,11,11,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,14,0,0,332,23.714285714285715,24.0,1.7055837563451777,151,10.785714285714286,51,40,33,26,25,23,19,18,16,15,11,11,10,7,6,4,4,3,3,3,2,1,1,1,1,1,0,0,0,0,0,0,18,17,14,10,9,8,7,7,7,6,5,5,5,5,5,4,7,6,5,4,4,4,4,3,14,133.42857142857142,10.938678038379532
220,286,16.823529411764707,79,0.1428571428571428,11,6,6,4,4,4,3,2,2,2,2,2,2,2,1,1,1,1,Human,1782,0.0,0.8187429854096521,0.0106621773288439,17,126,20,72,52,170,51,23,38,116,1,2,59,50,122,116,37,0,86,100,105,44,20,6,6,34,3,50,43,40,37,36,29,26,26,25,24,24,23,23,21,21,21,20,20,20,19,19,19,18,17,17,17,17,17,16,15,15,15,15,15,15,15,14,14,14,13,19,19,18,18,17,16,16,15,14,14,13,13,13,13,12,12,11,11,10,10,10,10,10,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19,0,17,0,0,286,16.823529411764707,16.941176470588236,1.8227848101265824,113,6.647058823529412,64,41,41,35,27,15,9,9,9,9,7,5,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,15,15,12,11,10,10,10,9,9,8,8,6,6,6,8,8,6,6,6,5,5,5,17,103.88235294117646,10.965008169934642
221,479,26.61111111111111,92,0.0708333333333333,11,6,5,5,5,4,5,4,3,3,2,2,3,3,2,2,2,1,Human,2582,0.0003872966692486,0.7924089852827265,0.0123934934159566,18,158,29,74,72,255,40,35,99,157,0,23,57,62,168,206,47,1,102,144,167,54,17,33,6,40,0,92,68,58,57,52,50,49,47,42,42,40,40,36,36,33,32,31,31,29,27,27,26,26,25,24,24,24,24,24,23,22,22,22,22,20,20,20,20,19,18,43,26,24,20,19,19,18,17,16,16,16,16,15,15,15,15,15,14,14,14,13,13,13,13,13,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,0,18,0,0,479,26.61111111111111,26.88888888888889,2.574468085106383,276,15.333333333333334,84,66,54,42,35,32,25,19,19,15,15,14,12,12,10,8,4,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,29,29,19,18,16,15,13,10,10,9,9,8,8,7,7,7,11,10,8,8,8,5,5,5,18,142.5,12.00128364389234
222,242,13.444444444444445,46,0.0666666666666666,7,6,4,3,3,3,6,2,2,2,2,1,2,2,2,1,1,1,Human,1394,0.0021520803443328,0.8041606886657102,0.0143472022955523,18,73,6,40,28,141,29,21,44,79,0,2,47,19,79,113,38,0,87,71,107,41,13,17,5,21,0,56,40,34,32,28,24,22,22,21,21,21,21,20,19,19,18,17,17,16,15,15,15,15,15,14,14,13,13,13,13,13,13,13,13,13,13,12,12,12,11,29,28,22,19,19,17,12,12,12,11,10,10,10,9,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,242,13.444444444444445,13.444444444444445,1.9206349206349207,115,6.388888888888889,58,40,26,20,15,12,11,10,8,6,5,5,5,5,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,23,16,16,10,10,9,8,7,6,5,5,4,4,4,4,4,13,12,7,5,5,4,4,4,18,76.5,8.194095500459138
223,293,19.533333333333335,70,0.1262798634812286,13,13,11,6,5,4,5,5,3,3,3,2,3,2,2,2,2,2,Human,1715,0.0,0.8104956268221575,0.0104956268221574,15,89,14,25,58,186,18,15,76,72,1,20,41,46,87,114,17,1,88,112,149,57,18,32,17,37,0,55,53,41,40,32,30,29,29,28,28,25,24,23,23,22,21,21,20,20,20,20,19,19,18,17,17,17,17,16,16,16,16,15,15,15,14,14,14,14,14,32,32,23,19,15,14,14,14,14,14,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,11,9,9,9,9,9,9,9,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,14,0,15,0,0,293,19.533333333333335,19.666666666666668,2.379032258064516,158,10.533333333333331,48,35,31,30,22,21,18,14,12,10,10,7,7,6,5,4,4,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,19,15,13,12,10,9,7,7,7,6,6,5,5,5,5,5,10,7,6,6,6,6,4,4,15,113.4,9.915260523321958
224,634,16.256410256410255,112,0.0458135860979462,26,16,6,6,4,3,3,2,2,2,2,2,2,2,1,1,1,1,Human,3307,0.000604777744179,0.7828847898397339,0.0196552766858179,39,221,28,61,115,295,60,53,127,216,0,10,166,69,184,208,41,1,113,141,244,78,43,65,5,44,1,123,106,83,77,67,66,59,58,58,54,49,48,48,46,43,40,39,37,34,33,33,33,32,32,32,32,31,31,30,30,28,28,26,26,26,25,24,24,24,24,68,50,41,37,33,33,32,30,30,26,25,25,25,23,23,22,22,21,21,20,20,19,19,18,18,17,17,17,17,17,17,16,16,16,14,14,14,13,12,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,2,2,0,31,0,39,2,0,634,16.256410256410255,16.46153846153846,2.5176470588235293,339,8.692307692307692,129,81,73,58,43,38,30,29,23,19,17,16,15,11,11,9,9,6,5,3,3,2,2,2,2,2,2,0,0,0,0,0,60,39,34,27,25,20,17,16,16,13,13,11,10,10,9,9,32,19,16,15,12,11,10,9,39,83.82051282051282,6.70884754091864
225,199,19.9,35,0.0609137055837563,6,4,4,4,4,3,4,2,2,2,1,1,2,1,1,1,1,1,Human,1076,0.0,0.7946096654275093,0.0195167286245353,10,66,12,18,29,115,26,17,49,76,1,10,36,29,62,65,22,0,45,46,56,18,18,23,2,14,0,43,26,23,20,19,18,18,18,17,16,16,16,14,14,13,13,13,12,12,12,12,12,12,12,11,11,11,11,11,11,11,10,10,10,9,9,9,8,8,8,14,12,12,10,10,10,9,9,9,9,9,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,199,19.9,19.8,1.9603960396039604,105,10.5,35,32,18,17,15,10,10,9,9,6,6,6,5,5,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,9,9,6,6,5,5,5,5,4,4,3,3,3,3,3,6,4,3,3,3,2,2,2,10,106.7,8.74006060606061
226,373,21.941176470588236,118,0.1616438356164383,8,6,5,4,3,3,5,1,1,1,1,1,1,1,1,1,1,1,Human,2113,0.0,0.7960246095598675,0.0137245622337908,17,148,22,38,62,210,36,49,98,109,5,15,79,53,121,118,38,1,85,95,158,45,24,31,3,39,0,57,57,53,46,45,39,36,34,30,29,28,27,26,24,24,23,23,22,22,22,21,21,21,20,20,20,20,19,19,18,18,18,17,17,17,17,16,16,16,16,36,28,20,20,17,16,16,16,15,13,13,12,11,11,11,11,11,10,10,10,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,6,3,0,21,0,18,0,0,373,21.941176470588236,21.88235294117647,1.805825242718447,182,10.705882352941176,53,52,36,35,29,21,17,17,15,14,13,12,12,10,8,7,5,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,18,17,14,12,11,11,9,8,8,7,6,6,5,5,5,5,7,6,6,5,5,5,5,4,17,123.3529411764706,10.177111873927291
227,492,22.363636363636363,124,0.1422764227642276,18,11,10,5,4,4,2,2,2,2,2,2,2,1,1,1,1,1,Human,2913,0.0,0.8129076553381394,0.0082389289392378,22,187,33,92,100,332,42,37,134,158,2,7,99,55,174,163,44,0,165,149,215,54,46,37,2,41,0,95,94,69,65,64,61,56,51,51,45,44,44,38,38,37,37,36,34,34,33,31,31,30,29,29,29,28,28,27,26,26,25,24,24,23,23,23,22,22,21,59,50,31,28,26,25,25,25,24,24,23,23,20,20,19,19,18,18,18,17,17,16,16,16,16,16,15,14,14,14,14,14,14,14,14,14,13,13,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,26,0,21,0,0,492,22.363636363636363,22.454545454545453,2.2557077625570776,246,11.181818181818182,65,62,62,41,38,34,27,26,22,21,20,14,14,8,7,6,5,5,3,3,3,3,1,1,1,1,0,0,0,0,0,0,27,20,16,15,14,13,13,12,11,11,11,11,11,9,8,8,10,10,10,8,7,6,6,6,22,131.45454545454547,10.786047110783958
228,392,15.076923076923077,119,0.1403061224489795,16,13,8,7,5,5,7,6,4,2,2,2,2,2,2,2,2,1,Human,2298,0.0,0.7972149695387293,0.0143603133159268,26,140,32,82,63,219,27,48,89,196,1,8,100,37,139,110,32,3,98,107,155,44,28,23,2,49,0,67,55,53,51,50,47,46,43,39,38,35,34,33,31,29,29,27,24,24,23,22,22,21,21,20,20,19,18,18,18,17,17,17,17,16,16,16,16,16,15,31,31,27,24,23,16,16,16,16,15,15,14,14,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,29,0,34,0,0,392,15.076923076923077,15.26923076923077,2.217877094972067,173,6.653846153846154,62,61,58,50,19,19,19,18,13,13,12,12,6,5,5,4,4,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,29,22,20,15,14,14,11,8,8,8,6,6,6,6,6,5,15,15,9,6,6,5,5,5,26,87.23076923076923,8.286368062317433
229,432,22.73684210526316,93,0.0806451612903225,8,7,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,Human,2433,0.0,0.7990135635018496,0.0094533497739416,19,140,31,81,49,238,44,33,114,154,3,11,83,49,136,134,32,4,87,155,193,73,16,60,2,22,0,90,63,62,60,50,45,45,45,43,43,39,38,35,35,30,30,27,27,26,26,23,22,22,22,21,20,20,20,19,19,19,19,18,18,18,18,18,18,17,17,47,39,30,19,18,18,17,17,17,17,16,16,16,15,15,15,15,14,13,13,13,13,12,12,12,12,12,12,12,12,11,11,11,11,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,35,0,19,0,1,432,22.73684210526316,23.05263157894737,2.305263157894737,245,12.894736842105264,65,47,43,33,31,25,24,24,23,20,19,17,12,10,8,7,7,5,4,3,3,3,2,2,0,0,0,0,0,0,0,0,26,15,14,14,11,10,9,9,9,7,7,7,6,6,6,6,8,6,5,5,5,5,5,4,19,127.10526315789474,10.31577981651376
230,269,19.214285714285715,41,0.0446096654275092,12,9,7,6,5,4,6,4,4,4,4,3,4,3,2,2,2,2,Human,1317,0.0,0.7744874715261959,0.0235383447228549,14,92,17,30,28,134,28,21,50,81,3,10,43,33,65,72,22,0,74,43,87,24,10,19,1,33,0,51,40,33,29,27,27,26,24,24,24,23,22,20,20,19,19,19,18,17,16,15,15,15,14,12,12,12,11,11,11,11,11,11,11,11,11,10,10,10,10,25,24,22,17,15,15,15,12,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,8,8,8,8,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,14,0,0,269,19.214285714285715,19.5,2.7857142857142856,141,10.071428571428571,60,30,28,26,23,12,11,11,10,9,9,6,5,5,5,5,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,24,14,12,12,10,9,8,8,7,7,7,6,6,6,5,5,11,11,6,5,5,5,5,5,14,93.14285714285714,7.020722251725971
231,394,20.73684210526316,104,0.1374045801526717,15,7,6,5,5,5,3,3,3,2,2,2,2,2,2,1,1,1,Human,2334,0.0004284490145672,0.810197086546701,0.0089974293059125,19,150,27,66,74,231,28,34,121,142,1,14,113,48,130,126,46,0,120,107,176,36,19,29,1,52,0,77,66,60,46,45,45,43,41,37,35,34,34,34,34,30,30,29,27,27,27,27,27,26,25,25,25,23,23,22,22,21,20,18,18,17,17,16,16,16,16,57,39,20,19,19,18,17,17,17,16,16,15,15,14,14,14,14,13,13,13,13,13,12,12,12,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,0,19,0,0,394,20.73684210526316,21.0,2.30635838150289,203,10.68421052631579,59,39,38,32,30,29,22,21,17,17,16,13,11,11,10,8,5,4,4,4,2,2,1,1,1,1,0,0,0,0,0,0,15,13,11,10,9,8,8,8,8,8,8,7,7,7,7,7,7,5,4,4,4,4,4,3,19,121.89473684210526,9.750406091370555
232,379,19.94736842105263,77,0.082010582010582,9,7,6,5,4,4,4,2,2,1,1,1,2,1,1,1,1,1,Human,2119,0.0,0.7999056158565361,0.0113260972156677,19,134,24,55,73,193,38,47,85,125,1,9,92,41,131,129,41,1,94,120,134,45,14,32,8,29,0,57,54,50,44,43,41,35,34,33,33,28,28,28,27,27,27,24,24,24,23,22,22,22,21,21,20,20,19,19,18,17,17,17,16,16,16,16,16,15,15,28,24,21,19,19,18,17,17,16,16,15,15,14,12,12,11,11,10,10,10,10,10,10,10,9,9,9,9,9,8,8,8,8,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,17,2,0,379,19.94736842105263,20.26315789473684,1.9845360824742269,188,9.894736842105264,62,51,38,35,26,24,17,17,14,12,11,10,10,9,9,6,6,6,5,4,2,2,2,2,2,1,1,0,0,0,0,0,19,17,16,15,12,8,8,7,7,6,6,5,5,5,5,5,8,7,6,5,5,4,4,4,19,110.57894736842104,8.940236220472443
233,317,19.8125,57,0.0727848101265822,10,9,4,4,3,3,9,3,3,2,2,1,3,3,2,2,1,1,Human,1834,0.0,0.8091603053435115,0.0130861504907306,16,80,30,47,30,175,30,45,80,125,3,6,66,45,112,134,43,0,98,88,135,33,13,31,2,33,0,57,54,44,43,39,38,31,28,27,27,27,27,26,25,25,24,24,23,23,23,21,20,20,19,19,18,18,17,17,17,16,16,16,15,15,14,14,14,14,14,36,35,24,22,21,18,18,17,17,15,13,13,13,13,13,12,12,12,11,11,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,16,0,0,317,19.8125,20.0,2.038216560509554,160,10.0,71,44,44,27,25,17,15,13,12,8,7,6,5,5,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,23,19,19,18,17,13,9,8,8,8,7,6,6,6,5,5,12,10,10,10,7,6,6,5,16,113.6875,10.410625
234,320,13.333333333333334,78,0.0974842767295597,10,9,5,5,5,5,7,4,3,2,2,2,2,2,2,1,1,1,Human,1909,0.0,0.8082765845992667,0.0172865374541644,24,141,18,33,35,171,36,57,43,132,5,13,63,32,145,142,39,0,116,89,109,36,17,34,3,23,11,50,44,44,43,36,35,34,33,33,32,31,27,27,24,24,22,21,20,20,20,20,19,19,19,18,18,18,18,18,17,17,17,17,17,16,15,15,15,15,15,21,18,16,16,16,15,15,14,14,14,14,14,13,13,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,23,1,1,320,13.333333333333334,13.375,2.183673469387755,151,6.291666666666667,60,49,34,33,22,22,14,14,13,11,10,9,7,6,5,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,18,18,16,16,13,12,10,10,8,8,8,8,5,5,5,5,14,9,8,6,6,6,6,5,24,78.58333333333333,9.543980908152736
235,334,16.7,93,0.1621621621621621,8,6,6,5,4,4,4,3,2,2,2,2,2,2,2,2,1,1,Human,2065,0.0,0.8198547215496368,0.0106537530266343,20,133,27,55,58,188,50,29,50,119,5,8,80,43,128,140,40,3,125,129,138,62,25,24,5,29,0,56,51,50,39,35,34,32,32,31,28,28,26,25,24,24,24,23,22,22,20,20,20,20,19,19,19,17,17,17,17,16,16,16,16,16,15,15,15,15,14,23,22,19,18,18,17,16,16,16,16,14,13,13,13,13,12,12,11,11,11,11,10,10,10,10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,20,0,0,334,16.7,16.7,1.988095238095238,137,6.85,68,47,40,35,20,20,17,12,11,10,10,8,8,7,5,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,22,20,15,14,13,11,11,9,9,8,7,7,6,6,6,5,10,9,8,6,6,5,4,4,20,102.3,9.763185628742516
